⏹电视综合▶,#genre#
CCTV-17农业农村,http://222.67.181.60:8888/udp/239.45.3.52:5140
CCTV-17农业农村,http://222.67.181.60:8888/udp/239.45.3.251:5140
CCTV兵器科技,http://222.67.181.60:8888/udp/239.45.0.45:5140
CCTV兵器科技,http://222.67.181.60:8888/udp/239.45.1.74:5140
CCTV第一剧场,http://222.67.181.60:8888/udp/239.45.0.51:5140
CCTV电视指南,http://222.67.181.60:8888/udp/239.45.1.73:5140
CCTV风云剧场,http://222.67.181.60:8888/udp/239.45.0.50:5140
CCTV风云音乐,http://222.67.181.60:8888/udp/239.45.0.52:5140
CCTV风云足球,http://222.67.181.60:8888/udp/239.45.0.43:5140
CCTV风云足球,http://222.67.181.60:8888/udp/239.45.1.75:5140
CCTV高尔夫网球,http://222.67.181.60:8888/udp/239.45.0.48:5140
CCTV高尔夫网球,http://222.67.181.60:8888/udp/239.45.1.72:5140
CCTV怀旧剧场,http://222.67.181.60:8888/udp/239.45.0.49:5140
CCTV女性时尚,http://222.67.181.60:8888/udp/239.45.0.47:5140
CCTV世界地理,http://222.67.181.60:8888/udp/239.45.0.46:5140
CCTV央视台球,http://222.67.181.60:8888/udp/239.45.0.44:5140
CCTV央视文化精品,http://222.67.181.60:8888/udp/239.45.1.17:5140
CETV1,http://222.67.181.60:8888/udp/239.45.1.125:5140
CETV2,http://222.67.181.60:8888/udp/239.45.1.52:5140
CETV4,http://222.67.181.60:8888/udp/239.45.0.21:5140
CETV4,http://222.67.181.60:8888/udp/239.45.1.243:5140
CETV早期教育,http://222.67.181.60:8888/udp/239.45.0.54:5140
CGTN英语,http://222.67.181.60:8888/udp/239.45.1.194:5140


安徽卫视,http://222.67.181.60:8888/udp/239.45.3.143:5140
安徽卫视,http://222.67.181.60:8888/udp/239.45.1.120:5140
北京卫视,http://222.67.181.60:8888/udp/239.45.3.229:5140
兵团卫视,http://222.67.181.60:8888/udp/239.45.1.117:5140
东方卫视,http://222.67.181.60:8888/udp/239.45.3.61:5140
东方卫视,http://222.67.181.60:8888/udp/239.45.3.146:5140
东方卫视,http://222.67.181.60:8888/udp/239.45.3.242:5140
东南卫视,http://222.67.181.60:8888/udp/239.45.1.121:5140
甘肃卫视,http://222.67.181.60:8888/udp/239.45.0.15:5140
广东卫视,http://222.67.181.60:8888/udp/239.45.3.230:5140
广西卫视,http://222.67.181.60:8888/udp/239.45.0.5:5140
贵州卫视,http://222.67.181.60:8888/udp/239.45.1.80:5140
海南卫视,http://222.67.181.60:8888/udp/239.45.1.81:5140
河北卫视,http://222.67.181.60:8888/udp/239.45.1.44:5140
河南卫视,http://222.67.181.60:8888/udp/239.45.0.3:5140
黑龙江卫视,http://222.67.181.60:8888/udp/239.45.3.232:5140
湖北卫视,http://222.67.181.60:8888/udp/239.45.3.239:5140
湖南卫视,http://222.67.181.60:8888/udp/239.45.3.228:5140
吉林卫视,http://222.67.181.60:8888/udp/239.45.0.6:5140
江苏卫视,http://222.67.181.60:8888/udp/239.45.3.177:5140
江西卫视,http://222.67.181.60:8888/udp/239.45.1.122:5140
辽宁卫视,http://222.67.181.60:8888/udp/239.45.1.123:5140
内蒙古卫视,http://222.67.181.60:8888/udp/239.45.1.238:5140
青海卫视,http://222.67.181.60:8888/udp/239.45.0.37:5140
三沙卫视,http://222.67.181.60:8888/udp/239.45.0.56:5140
山东卫视,http://222.67.181.60:8888/udp/239.45.3.238:5140
山西卫视,http://222.67.181.60:8888/udp/239.45.1.229:5140
陕西卫视,http://222.67.181.60:8888/udp/239.45.1.232:5140
深圳卫视,http://222.67.181.60:8888/udp/239.45.3.231:5140
四川康巴卫视,http://222.67.181.60:8888/udp/239.45.1.251:5140
四川卫视,http://222.67.181.60:8888/udp/239.45.1.83:5140
天津卫视,http://222.67.181.60:8888/udp/239.45.1.124:5140
西藏卫视,http://222.67.181.60:8888/udp/239.45.1.231:5140
新疆卫视,http://222.67.181.60:8888/udp/239.45.1.116:5140
延边卫视,http://222.67.181.60:8888/udp/239.45.0.39:5140
云南卫视,http://222.67.181.60:8888/udp/239.45.0.4:5140
浙江卫视,http://222.67.181.60:8888/udp/239.45.3.178:5140
重庆卫视,http://222.67.181.60:8888/udp/239.45.1.84:5140



北京纪实科教,http://222.67.181.60:8888/udp/239.45.1.14:5140
茶频道,http://222.67.181.60:8888/udp/239.45.3.18:5140
大国好物,http://222.67.181.60:8888/udp/239.45.1.57:5140
动漫秀场,http://222.67.181.60:8888/udp/239.45.3.134:5140
都市剧场,http://222.67.181.60:8888/udp/239.45.3.136:5140
法治天地,http://222.67.181.60:8888/udp/239.45.1.46:5140
哈哈炫动,http://222.67.181.60:8888/udp/239.45.1.55:5140
纪实人文,http://222.67.181.60:8888/udp/239.45.3.212:5140
嘉定TV,http://222.67.181.60:8888/udp/239.45.3.185:5140
嘉佳卡通,http://222.67.181.60:8888/udp/239.45.1.48:5140
金色学堂,http://222.67.181.60:8888/udp/239.45.0.9:5140
金鹰纪实,http://222.67.181.60:8888/udp/239.45.1.45:5140
金鹰卡通,http://222.67.181.60:8888/udp/239.45.0.38:5140
金鹰卡通,http://222.67.181.60:8888/udp/239.45.3.233:5140
卡酷少儿,http://222.67.181.60:8888/udp/239.45.0.8:5140
快乐垂钓,http://222.67.181.60:8888/udp/239.45.3.12:5140
乐游,http://222.67.181.60:8888/udp/239.45.3.135:5140
七彩戏剧,http://222.67.181.60:8888/udp/239.45.0.16:5140
五星体育,http://222.67.181.60:8888/udp/239.45.3.112:5140
先锋乒羽,http://222.67.181.60:8888/udp/239.45.3.43:5140
中国天气,http://222.67.181.60:8888/udp/239.45.1.47:5140


BesTV01,http://222.67.181.60:8888/udp/239.45.3.53:5140
BesTV02,http://222.67.181.60:8888/udp/239.45.3.54:5140
BesTV03,http://222.67.181.60:8888/udp/239.45.3.55:5140
BesTV04,http://222.67.181.60:8888/udp/239.45.3.137:5140
BesTV05,http://222.67.181.60:8888/udp/239.45.3.138:5140
BesTV百视通,http://222.67.181.60:8888/udp/239.45.1.15:5140
BesTV第一财经,http://222.67.181.60:8888/udp/239.45.3.157:5140


⏹浙江电信▶,#genre#
杭州1综合,http://www.372583307.top:4022/rtp/233.50.201.173:5140
杭州2明珠,http://www.372583307.top:4022/rtp/233.50.201.174:5140
杭州3生活,http://www.372583307.top:4022/rtp/233.50.201.175:5140
杭州4影视,http://www.372583307.top:4022/rtp/233.50.201.176:5140
杭州5青少,http://www.372583307.top:4022/rtp/233.50.201.177:5140
杭州导视,http://www.372583307.top:4022//rtp/233.50.201.182:5140
杭州导视,http://www.372583307.top:4022/rtp/233.50.201.182:5140

凤凰中文,http://www.372583307.top:4022/rtp/233.50.200.191:5140
凤凰资讯,http://www.372583307.top:4022/rtp/233.50.200.192:5140



CCTV-1综合,http://www.372583307.top:4022/rtp/233.50.201.118:5140
CCTV-2财经,http://www.372583307.top:4022/rtp/233.50.201.119:5140
CCTV-3综艺,http://www.372583307.top:4022/rtp/233.50.201.196:5140
CCTV-4中文国际,http://www.372583307.top:4022/rtp/233.50.201.4:5140
CCTV-5体育,http://www.372583307.top:4022/rtp/233.50.201.197:5140
CCTV-5+体育赛事,http://www.372583307.top:4022/rtp/233.50.201.220:5140
CCTV-6电影,http://www.372583307.top:4022/rtp/233.50.201.198:5140
CCTV-7国防军事,http://www.372583307.top:4022/rtp/233.50.201.120:5140
CCTV-8电视剧,http://www.372583307.top:4022/rtp/233.50.201.199:5140
CCTV-9纪录,http://www.372583307.top:4022/rtp/233.50.201.121:5140
CCTV-10科教,http://www.372583307.top:4022/rtp/233.50.201.122:5140
CCTV-11戏曲,http://www.372583307.top:4022/rtp/233.50.201.11:5140
CCTV-12社会与法,http://www.372583307.top:4022/rtp/233.50.201.123:5140
CCTV-13新闻,http://www.372583307.top:4022/rtp/233.50.201.246:5140
CCTV-14少儿,http://www.372583307.top:4022/rtp/233.50.201.124:5140
CCTV-15音乐,http://www.372583307.top:4022/rtp/233.50.201.15:5140
CCTV-16奥林匹克,http://www.372583307.top:4022/rtp/233.50.201.192:5140
CCTV-17农业农村,http://www.372583307.top:4022/rtp/233.50.201.35:5140
CGTN,http://www.372583307.top:4022/rtp/233.50.201.126:5140
CGTN-阿拉伯语,http://www.372583307.top:4022/rtp/233.50.201.38:5140
CGTN-俄语,http://www.372583307.top:4022/rtp/233.50.201.39:5140
CGTN-法语,http://www.372583307.top:4022/rtp/233.50.201.37:5140
CGTN-西班牙语,http://www.372583307.top:4022/rtp/233.50.201.36:5140


安徽卫视,http://www.372583307.top:4022/rtp/233.50.201.113:5140
北京卫视,http://www.372583307.top:4022/rtp/233.50.201.107:5140
兵团卫视,http://www.372583307.top:4022/rtp/233.50.201.72:5140
东方卫视,http://www.372583307.top:4022/rtp/233.50.201.125:5140
东南卫视,http://www.372583307.top:4022/rtp/233.50.201.146:5140
甘肃卫视,http://www.372583307.top:4022/rtp/233.50.201.149:5140
广东卫视,http://www.372583307.top:4022/rtp/233.50.201.102:5140
广西卫视,http://www.372583307.top:4022/rtp/233.50.201.49:5140
贵州卫视,http://www.372583307.top:4022/rtp/233.50.201.142:5140
海南卫视,http://www.372583307.top:4022/rtp/233.50.201.55:5140
河北卫视,http://www.372583307.top:4022/rtp/233.50.201.140:5140
河南卫视,http://www.372583307.top:4022/rtp/233.50.201.144:5140
黑龙江卫视,http://www.372583307.top:4022/rtp/233.50.201.115:5140
湖北卫视,http://www.372583307.top:4022/rtp/233.50.201.114:5140
湖南卫视,http://www.372583307.top:4022/rtp/233.50.201.103:5140
吉林卫视,http://www.372583307.top:4022/rtp/233.50.201.48:5140
江苏卫视,http://www.372583307.top:4022/rtp/233.50.201.106:5140
江西卫视,http://www.372583307.top:4022/rtp/233.50.201.145:5140
辽宁卫视,http://www.372583307.top:4022/rtp/233.50.201.141:5140
内蒙古卫视,http://www.372583307.top:4022/rtp/233.50.201.148:5140
宁夏卫视,http://www.372583307.top:4022/rtp/233.50.201.57:5140
青海卫视,http://www.372583307.top:4022/rtp/233.50.201.65:5140
山东卫视,http://www.372583307.top:4022/rtp/233.50.201.105:5140
山西卫视,http://www.372583307.top:4022/rtp/233.50.201.51:5140
陕西卫视,http://www.372583307.top:4022/rtp/233.50.201.59:5140
深圳卫视,http://www.372583307.top:4022/rtp/233.50.201.101:5140
四川卫视,http://www.372583307.top:4022/rtp/233.50.201.139:5140
天津卫视,http://www.372583307.top:4022/rtp/233.50.201.104:5140
西藏卫视,http://www.372583307.top:4022/rtp/233.50.201.70:5140
云南卫视,http://www.372583307.top:4022/rtp/233.50.201.46:5140
浙江卫视,http://www.372583307.top:4022/rtp/233.50.201.100:5140
重庆卫视,http://www.372583307.top:4022/rtp/233.50.201.143:5140


BesTV,http://www.372583307.top:4022/rtp/233.50.201.201:5140
CETV-1,http://www.372583307.top:4022/rtp/233.50.201.75:5140
CETV-4,http://www.372583307.top:4022/rtp/233.50.201.172:5140
YMG新闻,http://www.372583307.top:4022//rtp/233.50.201.159:5140
茶频道,http://www.372583307.top:4022/rtp/233.50.201.188:5140
动漫秀场,http://www.372583307.top:4022/rtp/233.50.201.184:5140
都市剧场,http://www.372583307.top:4022/rtp/233.50.201.190:5140
法制天地,http://www.372583307.top:4022/rtp/233.50.201.191:5140
哈哈炫动,http://www.372583307.top:4022/rtp/233.50.201.74:5140
湖州公共,http://www.372583307.top:4022/rtp/233.50.201.158:5140
欢笑剧场,http://www.372583307.top:4022/rtp/233.50.201.189:5140
极速汽车,http://www.372583307.top:4022/rtp/233.50.201.208:5140
嘉兴新闻,http://www.372583307.top:4022/rtp/233.50.201.163:5140
金华新闻,http://www.372583307.top:4022/rtp/233.50.201.161:5140
金色学堂,http://www.372583307.top:4022/rtp/233.50.201.186:5140
金鹰卡通,http://www.372583307.top:4022/rtp/233.50.201.73:5140
快乐垂钓,http://www.372583307.top:4022/rtp/233.50.201.109:5140
乐游,http://www.372583307.top:4022/rtp/233.50.201.185:5140
丽水新闻,http://www.372583307.top:4022/rtp/233.50.201.162:5140
宁波TV1,http://www.372583307.top:4022/rtp/233.50.201.168:5140
宁波TV2,http://www.372583307.top:4022/rtp/233.50.201.178:5140
宁波TV3,http://www.372583307.top:4022/rtp/233.50.201.179:5140
宁波TV4,http://www.372583307.top:4022/rtp/233.50.201.180:5140
宁波TV5,http://www.372583307.top:4022/rtp/233.50.201.181:5140
钱江频道,http://www.372583307.top:4022/rtp/233.50.201.132:5140
衢州新闻,http://www.372583307.top:4022/rtp/233.50.201.155:5140
绍兴新闻,http://www.372583307.top:4022/rtp/233.50.201.156:5140
生活时尚,http://www.372583307.top:4022/rtp/233.50.201.187:5140
台州-1,http://www.372583307.top:4022/rtp/233.50.201.157:5140
桐乡新闻,http://www.372583307.top:4022/rtp/233.50.201.169:5140
未知频道,http://www.372583307.top:4022/rtp/233.50.201.224:5140
温州新闻,http://www.372583307.top:4022/rtp/233.50.201.87:5140
新视觉HD,http://www.372583307.top:4022/rtp/233.50.201.244:5140
优优宝贝,http://www.372583307.top:4022/rtp/233.50.202.24:5140
浙江news,http://www.372583307.top:4022/rtp/233.50.201.137:5140
浙江教育,http://www.372583307.top:4022/rtp/233.50.201.134:5140
浙江经济生活,http://www.372583307.top:4022/rtp/233.50.201.133:5140
浙江民生,http://www.372583307.top:4022/rtp/233.50.201.136:5140
浙江少儿,http://www.372583307.top:4022/rtp/233.50.201.138:5140
之江记录,http://www.372583307.top:4022/rtp/233.50.202.25:5140
中国蓝直播,http://www.372583307.top:4022/rtp/233.50.201.193:5140
中国蓝直播,http://www.372583307.top:4022/rtp/233.50.201.108:5140






⏹陕西电信▶,#genre#
陕视直播,http://36.47.83.25:8020/rtp/239.112.205.217:5140
陕西公共,http://36.47.83.25:8020/rtp/239.112.205.22:5140
陕西生活,http://36.47.83.25:8020/rtp/239.112.205.20:5140
陕西影视,http://36.47.83.25:8020/rtp/239.112.205.21:5140
CHC动作电影,http://36.47.83.25:8020/rtp/239.112.205.207:5140
CHC影迷电影,http://36.47.83.25:8020/rtp/239.112.205.206:5140
CHC家庭影院,http://36.47.83.25:8020/rtp/239.112.205.205:5140


CCTV-1综合,http://36.47.83.25:8020/rtp/239.112.205.59:5140
CCTV-2财经,http://36.47.83.25:8020/rtp/239.112.205.78:5140
CCTV-3综艺,http://36.47.83.25:8020/rtp/239.112.205.221:5140
CCTV-4中文国际,http://36.47.83.25:8020/rtp/239.112.205.202:5140
CCTV-5体育,http://36.47.83.25:8020/rtp/239.112.205.222:5140
CCTV-5+体育赛事,http://36.47.83.25:8020/rtp/239.111.205.13:5140
CCTV-6电影,http://36.47.83.25:8020/rtp/239.112.205.223:5140
CCTV-7国防军事,http://36.47.83.25:8020/rtp/239.112.205.83:5140
CCTV-8电视剧,http://36.47.83.25:8020/rtp/239.112.205.224:5140
CCTV-9纪录,http://36.47.83.25:8020/rtp/239.112.205.85:5140
CCTV-10科教,http://36.47.83.25:8020/rtp/239.112.205.86:5140
CCTV-11戏曲,http://36.47.83.25:8020/rtp/239.112.205.213:5140
CCTV-12社会与法,http://36.47.83.25:8020/rtp/239.112.205.88:5140
CCTV-14少儿,http://36.47.83.25:8020/rtp/239.112.205.91:5140
CCTV-15音乐,http://36.47.83.25:8020/rtp/239.112.205.214:5140
CCTV-16奥林匹克,http://36.47.83.25:8020/rtp/239.111.205.134:5140
CCTV-17农业农村,http://36.47.83.25:8020/rtp/239.112.205.211:5140
CETV-1,http://36.47.83.25:8020/rtp/239.109.205.47:8312
CETV-1,http://36.47.83.25:8020/rtp/239.112.205.137:5140
CETV-2,http://36.47.83.25:8020/rtp/239.109.205.48:8320
CETV-4,http://36.47.83.25:8020/rtp/239.109.205.49:8328
CETV-4,http://36.47.83.25:8020/rtp/239.111.205.169:5140
CGTN01,http://36.47.83.25:8020/rtp/239.111.205.32:5140
CGTN02,http://36.47.83.25:8020/rtp/239.111.205.33:5140
CGTN03,http://36.47.83.25:8020/rtp/239.111.205.34:5140

安徽卫视,http://36.47.83.25:8020/rtp/239.112.205.72:5140
北京卫视,http://36.47.83.25:8020/rtp/239.112.205.65:5140
兵团卫视,http://36.47.83.25:8020/rtp/239.112.205.198:5140
东方卫视,http://36.47.83.25:8020/rtp/239.112.205.61:5140
东南卫视,http://36.47.83.25:8020/rtp/239.112.205.182:5140
甘肃卫视,http://36.47.83.25:8020/rtp/239.112.205.48:5140
广东卫视,http://36.47.83.25:8020/rtp/239.112.205.66:5140
广西卫视,http://36.47.83.25:8020/rtp/239.112.205.51:5140
贵州卫视,http://36.47.83.25:8020/rtp/239.112.205.178:5140
海南卫视,http://36.47.83.25:8020/rtp/239.112.205.50:5140
河北卫视,http://36.47.83.25:8020/rtp/239.112.205.200:5140
河南卫视,http://36.47.83.25:8020/rtp/239.112.205.180:5140
黑龙江卫视,http://36.47.83.25:8020/rtp/239.112.205.68:5140
湖北卫视,http://36.47.83.25:8020/rtp/239.112.205.69:5140
湖南卫视,http://36.47.83.25:8020/rtp/239.112.205.62:5140
吉林卫视,http://36.47.83.25:8020/rtp/239.112.205.183:5140
江苏卫视,http://36.47.83.25:8020/rtp/239.112.205.63:5140
江西卫视,http://36.47.83.25:8020/rtp/239.111.205.16:5140
辽宁卫视,http://36.47.83.25:8020/rtp/239.112.205.73:5140
内蒙古卫视,http://36.47.83.25:8020/rtp/239.112.205.55:5140
宁夏卫视,http://36.47.83.25:8020/rtp/239.112.205.49:5140
农林卫视,http://36.47.83.25:8020/rtp/239.112.205.27:5140
青海卫视,http://36.47.83.25:8020/rtp/239.112.205.53:5140
厦门卫视,http://36.47.83.25:8020/rtp/239.112.205.60:5140
山东卫视,http://36.47.83.25:8020/rtp/239.112.205.70:5140
山西卫视,http://36.47.83.25:8020/rtp/239.112.205.46:5140
陕西卫视,http://36.47.83.25:8020/rtp/239.111.205.35:5140
深圳卫视,http://36.47.83.25:8020/rtp/239.112.205.67:5140
四川卫视,http://36.47.83.25:8020/rtp/239.112.205.184:5140
天津卫视,http://36.47.83.25:8020/rtp/239.112.205.74:5140
西藏卫视,http://36.47.83.25:8020/rtp/239.112.205.54:5140
新疆卫视,http://36.47.83.25:8020/rtp/239.112.205.56:5140
云南卫视,http://36.47.83.25:8020/rtp/239.112.205.58:5140
浙江卫视,http://36.47.83.25:8020/rtp/239.112.205.64:5140
重庆卫视,http://36.47.83.25:8020/rtp/239.112.205.179:5140


兵器科技,http://36.47.83.25:8020/rtp/239.111.205.74:5140
车迷频道,http://36.47.83.25:8020/rtp/239.111.205.63:5140
第一剧场,http://36.47.83.25:8020/rtp/239.111.205.65:5140
都市剧场,http://36.47.83.25:8020/rtp/239.111.205.2:5140
都市频道,http://36.47.83.25:8020/rtp/239.111.205.243:5140
都市青春,http://36.47.83.25:8020/rtp/239.111.205.42:5140
风云剧场,http://36.47.83.25:8020/rtp/239.111.205.66:5140
风云音乐,http://36.47.83.25:8020/rtp/239.111.205.69:5140
风云足球,http://36.47.83.25:8020/rtp/239.111.205.68:5140
高尔夫网球,http://36.47.83.25:8020/rtp/239.111.205.73:5140
怀旧剧场,http://36.47.83.25:8020/rtp/239.111.205.67:5140
欢笑剧场,http://36.47.83.25:8020/rtp/239.112.205.236:5140
环球旅游,http://36.47.83.25:8020/rtp/239.111.205.61:5140
纪实人文,http://36.47.83.25:8020/rtp/239.112.205.204:5140
嘉佳卡通,http://36.47.83.25:8020/rtp/239.112.205.135:5140
金鹰纪实,http://36.47.83.25:8020/rtp/239.112.205.203:5140
金鹰卡通,http://36.47.83.25:8020/rtp/239.112.205.136:5140
睛彩三秦,http://36.47.83.25:8020/rtp/239.112.205.26:5140
卡酷动画,http://36.47.83.25:8020/rtp/239.112.205.138:5140
女性时尚,http://36.47.83.25:8020/rtp/239.111.205.72:5140
曲艺大观,http://36.47.83.25:8020/rtp/239.111.205.31:5140
全纪实,http://36.47.83.25:8020/rtp/239.111.205.3:5140
山东教育,http://36.47.83.25:8020/rtp/239.109.205.91:8664
商务资讯,http://36.47.83.25:8020/rtp/239.112.205.174:5140
生态环境,http://36.47.83.25:8020/rtp/239.111.205.60:5140
世界地理,http://36.47.83.25:8020/rtp/239.111.205.71:5140
丝路频道,http://36.47.83.25:8020/rtp/239.112.205.176:5140
体育休闲,http://36.47.83.25:8020/rtp/239.111.205.36:5140
西安教育,http://36.47.83.25:8020/rtp/239.112.205.142:5140
西部电影,http://36.47.83.25:8020/rtp/239.111.205.41:5140
新闻资讯,http://36.47.83.25:8020/rtp/239.111.205.28:5140
新闻综合,http://36.47.83.25:8020/rtp/239.111.205.242:5140
央视台球,http://36.47.83.25:8020/rtp/239.111.205.70:5140
央视文化精品,http://36.47.83.25:8020/rtp/239.111.205.75:5140
影视频道,http://36.47.83.25:8020/rtp/239.112.205.175:5140
优漫卡通,http://36.47.83.25:8020/rtp/239.112.205.185:5140
优优宝贝,http://36.47.83.25:8020/rtp/239.111.205.62:5140
圆点导视,http://36.47.83.25:8020/rtp/239.112.205.237:5140
圆点生活,http://36.47.83.25:8020/rtp/239.111.205.15:5140
圆点影视,http://36.47.83.25:8020/rtp/239.111.205.64:5140
悦美生活,http://36.47.83.25:8020/rtp/239.111.205.30:5140

百事直播01,http://36.47.83.25:8020/rtp/239.111.205.20:5140
百事直播02,http://36.47.83.25:8020/rtp/239.111.205.21:5140
百事直播03,http://36.47.83.25:8020/rtp/239.111.205.22:5140
百事直播04,http://36.47.83.25:8020/rtp/239.111.205.23:5140
百事直播05,http://36.47.83.25:8020/rtp/239.111.205.25:5140
